idx,n,w,sw,ln
10385,60,122627593.48333333,6986.407144313597,16.402465338610696
6252,60,162762968.33333334,6275.581955262507,15.990134420004965
40,60,93864641.21666667,5960.72195519164,16.052264888076227
9900,60,227706876.46666667,8662.928589632873,16.415379701253595
1431,58,341585428.86206895,8957.526620602326,16.42669051708273
1437,58,302082244.7586207,9501.013328307616,16.53628747807246
7110,58,378515741.01724136,8481.359980406036,16.067084565291033
708,58,45308904.448275864,4127.198429443908,15.463369985049882
4102,58,699047763.7068965,11249.200758032628,16.07531895253139
7832,58,246327022.1724138,8302.6173797053,16.218887123748058
1436,58,221527599.46551725,7874.889709769313,16.020829367397173
9748,58,364550601.87931037,9598.956503862712,16.410008174823446
9058,58,337796044.8965517,9546.192791790472,16.730188787585675
7803,58,423877612.7586207,9385.732963456308,16.272275580272613
6428,58,129527937.65517241,5693.02171004862,15.701773804258348
240,58,397621563.44827586,10325.966964776226,16.19043095655865
10010,58,195673441.74137932,5722.910797123313,15.509035248773777
4225,58,319150348.29310346,9231.296813108907,16.536642043707108
4226,58,395990054.4310345,9482.249980252163,16.3621440975743
2366,58,75602871.34482759,5826.483195086206,16.161728727983565
835,58,125760552.37931034,5116.326028836242,15.46623035764503
15,58,282506095.0344828,7328.675446618539,15.715669672277164
4245,58,102627177.3275862,5632.799308767619,15.830012718544063
1462,58,155737793.72413793,6222.322016591998,15.601045640713576
9089,58,362680101.1034483,8482.025462445443,16.21015875933669
7474,58,269573598.51724136,8816.973731779188,16.204428959289594
7756,58,307623806.44827586,7222.401802660288,15.970124101636042
1440,58,299793384.17241377,9106.828202154502,16.271503395929372
7936,58,279795397.9137931,8009.523852737817,16.124701485696843
4000,58,262342446.46551725,8227.250814068104,16.092533536207696
8375,58,82037092.81034483,4644.019206043849,15.586520858017312
2865,58,695291321.1896552,11369.657898250147,16.71866164479745
632,58,316178452.98275864,8893.20237496911,16.226612243219908
634,58,368942530.4310345,9626.890796830521,16.24223844178886
3507,58,357895640.1034483,7657.987772510521,15.7353551412139
636,58,383494978.5,10166.520475042444,16.3722679030732
1100,58,225507885.22413793,7673.638333077779,16.184181725985827
2960,58,204349414.89655173,8138.327618342458,16.635853562878342
3500,58,320803501.37931037,8712.105025939758,16.28491612312889
2812,58,261157904.18965518,7428.002496873767,16.265372924446446
8378,58,239922051.25862068,8371.272245755077,16.31841491548459
8476,58,213444395.44827586,6482.761336010048,15.588621219266676
10363,58,101942541.2586207,6364.934117653832,16.19646492283727
886,58,86651259.31034483,4554.215487041915,15.263829107590546
3400,58,361381557.3448276,9045.966007027031,16.553345133780542
3013,58,828368946.0172414,11748.38504477248,16.07420298482298
3305,58,898234123.7241379,13960.913016059916,16.54680622468927
8488,58,242837378.5172414,6854.58147514807,15.978271770697088
6966,58,353360653.51724136,10834.697715178889,16.79860551667699
8502,58,174063315.70689654,6570.674750131245,15.888088570119763
2850,58,368280620.62068963,8694.582264765431,16.19598461572784
8828,58,330059825.0344828,8006.807677474822,15.942680724968493
3903,58,323544408.5689655,9417.751876084072,16.413986674161613
4338,58,335739029.4310345,7465.830723006945,15.902716824574819
8827,58,365921154.70689654,8674.367418800108,16.248274593572027
2818,58,402007450.6896552,8841.011356274406,16.229082801373988
6869,58,554938265.4482758,9357.531454392318,16.23691113118905
3821,58,175128203.08620688,5024.465265829402,15.331831227074908
6945,58,249191753.29310346,5984.497225305794,15.4649438960027
3674,58,267268827.20689654,7753.697445355403,15.86127405970151
2829,58,269780647.94827586,7960.277403600532,16.283186489729847
3634,58,69908301.29310344,4440.057229964454,15.566522524914976
8702,58,52824591.362068966,4515.549591060896,15.75577140683171
687,58,624414541.7586207,11159.8719700672,16.531692558126345
7068,58,90020263.44827586,4458.403901788546,15.289039128607813
1303,58,257777332.29310346,7793.964871010494,16.381650574191525
9790,58,516691546.37931037,7814.362442723477,15.878682920596336
6292,58,87057969.56896552,4897.837040581499,15.582368559747598
7734,58,70227099.44827586,5134.558472894249,15.80563872286764
6029,58,160504873.4827586,7283.1306861922985,16.321382065374422
752,58,146833927.74137932,5816.354098022109,15.757424557160418
9224,58,1020724342.7586207,14793.1199437333,16.726573615743003
2125,58,308473108.9655172,8880.59537571777,16.07824156317298
1618,58,339520686.6034483,9158.424317512701,16.83476414565387
5601,58,216097804.56896552,7057.313228821753,15.863686566763816
5599,58,521654344.87931037,8303.4734361428,16.171467914234157
4935,58,357951413.6034483,8824.90158111859,16.438184040593487
7683,58,226196012.70689654,6885.764757240915,15.90746081100607
9296,58,77707947.27586207,5716.359156802368,16.026895798907113
5809,58,211026259.39655173,6663.2630685928225,16.07527258756336
7617,58,589220500.9827586,10256.055453567964,16.635280953281786
9322,58,288958041.7241379,7667.090159842136,15.782770304971198
6028,58,55516956.0,4136.644669375827,15.303098157900001
4907,58,307379880.67241377,8717.404860453573,16.495950585984573
1578,58,387103732.1034483,8003.583225230157,16.120304173167753
9329,58,69023508.89655173,5041.066907561589,15.714163939807444
7723,58,72411969.8275862,5429.793049217627,15.976798872616651
80,58,449855256.0862069,9428.838566358434,16.10108748223848
7673,58,227267866.8275862,8178.323481651987,16.325493800556167
2134,58,512513822.3965517,7491.628256360202,15.70871549437585
449,58,370301097.3965517,9476.878113406347,16.480728117528113
771,58,380329961.2586207,9478.736682824034,16.5988748095583
7379,58,577328382.1551725,11320.442027758356,16.53117978016263
9527,58,57296115.60344828,4397.543022860155,15.424460258268095
5435,58,146642079.0172414,7181.903263508828,16.508754611365934
9416,58,642378759.1206896,10376.41613323072,16.37798402222265
1535,58,242213748.55172414,8456.64102451586,16.41161567223946
6231,58,992568430.5517242,15358.263077027017,17.389974219305035
99,58,213567385.05172414,8379.372420919499,16.627672112709845
2237,58,662732484.8793104,9002.350295556807,15.531379916399334
4367,58,275097768.9655172,7272.526413645968,15.735842244027083
2014,58,369569480.9310345,9137.605795345167,16.43246143165264
9751,58,277390552.17241377,8978.80733220503,16.234095395835705
5636,58,137383285.08620688,5756.260630218804,15.67893335479298
9146,58,758445980.8103448,11041.66933768948,16.321953681998487
31,58,177998795.29310346,6595.183826418696,15.877912256618703
4664,58,600525058.3103448,9261.558250873442,16.023795813273125
6272,58,204516187.81034482,7022.690274129499,16.079635446348764
7297,58,103380008.0,6085.894579764211,16.099473661545428
5603,58,114994919.7586207,4675.21935817926,15.402673238359498
6263,58,65962697.46551724,4859.543118937875,15.594049261970552
9151,58,251688284.94827586,7338.390060487046,16.09897660051719
9756,58,274501470.6896552,9496.051972069405,16.70223265791193
5417,58,738562205.6034483,13410.473755930014,16.930243140390225
532,58,301071990.98275864,7931.189905059958,16.131582206323888
1721,58,277362984.05172414,7363.134085990704,15.803187126866915
9159,58,176760430.0,5764.042709321453,15.510885204590432
7497,58,579706809.0344827,9933.068734161845,16.175631777531432
4887,58,319933779.51724136,10530.04866659381,16.89187322438594
9759,58,233664896.3448276,7126.513993839705,16.10739092657564
9747,58,588756451.1724138,11978.32764015875,16.62785432879848
1726,58,285609193.44827586,6741.692333021211,15.716147116753772
4891,58,200112744.03448275,7079.415468479025,15.88448504050212
7337,58,227352976.72413793,7338.836203757732,16.260888947456145
9405,56,532686554.5714286,9286.141813264965,16.240147356121945
1258,56,404032409.41071427,11520.157245489012,16.95813624702034
49,56,213439258.1607143,8320.797913999619,16.391250216609425
1607,56,65876879.125,4981.331219620056,15.776307703508406
2105,56,577893689.1071428,8924.392051606965,15.602801064685341
70,56,145143008.0357143,5535.961616483611,15.332212263462186
1595,56,194553150.73214287,7745.05333857532,16.31831460007371
66,56,355982528.6964286,8912.879695345648,16.391018671353343
2919,56,166646334.1607143,6440.6614295100735,15.882845441839212
8465,56,214328853.98214287,6916.453913434237,15.595282721288864
1178,56,293182143.8035714,7033.746787115384,16.11025741632763
81,56,390912487.16071427,8193.99701697397,15.704324310965545
76,56,339806008.25,7633.226045651806,15.93441442871392
10208,56,494704344.25,7456.425508576916,15.80473928181344
9795,56,629217684.8392857,9666.719380683528,16.449470404041982
737,56,33422369.660714287,4098.929195376258,15.613034513106507
738,56,325329677.5714286,8598.19785336671,16.264466395371905
9911,56,301068352.39285713,7947.979988158244,15.767146577117135
1481,56,248856952.4642857,8158.85908469218,16.26448441930984
1445,56,141474988.01785713,6389.948791432563,15.826757720657993
2226,56,176324518.94642857,6242.402757107644,15.499023323149089
2475,56,643045282.8392857,11236.9542877379,16.45621539598088
2176,56,224437454.7857143,7584.02651199123,16.255469414109985
2518,56,82587614.19642857,5316.24922922182,15.941575055348256
2707,56,371112273.73214287,8965.200737835408,16.364614161910065
2799,56,78226063.60714285,5506.436327106335,15.955615855520975
2159,56,446236372.98214287,9817.968332599483,16.329524995274628
2158,56,546355548.1964285,10260.693806495252,16.02732275630387
46,56,432401198.6964286,11957.915173938984,17.03821705748313
8453,56,157552294.2857143,6215.359600502589,15.953443162679601
10088,56,101675578.69642857,6168.090529889466,16.414011657318664
2816,56,140640883.3392857,6414.555949557691,15.836606398095244
2823,56,394474574.16071427,10577.981321616551,16.552245529745402
2826,56,334944381.5535714,11181.020517244831,17.326044729063465
1580,56,191012715.69642857,6284.441369902245,15.752671200128223
769,56,152790407.64285713,6752.659000638987,16.039946509823086
8801,56,63273601.33928572,5373.576741172635,16.13015616072293
2130,56,700559264.9285715,11324.83320870009,16.441200708097835
2126,56,272439609.10714287,8426.853490908115,16.020919066582998
8636,56,125550409.71428572,6237.571389009305,15.903080502318494
2834,56,293391729.66071427,9155.849722101202,16.582489017346166
3161,56,716319640.8571428,12404.276934445184,16.61726265151964
6987,56,239199879.69642857,7163.769063966434,15.909849673937865
5197,56,261100560.125,7320.371914267523,15.784835764088374
5602,56,174517749.73214287,5835.9065575129935,15.298077205623397
535,56,269965746.23214287,8514.471078014318,16.335139800012364
4886,56,245054831.35714287,8472.054968494644,16.399697503802056
4555,56,157671569.07142857,6760.344161255915,16.061276430691755
5974,56,362112383.9464286,9485.837722057564,16.744535240566737
4411,56,619826537.5178572,9473.875963157156,15.807876031789164
4327,56,287075771.6785714,7791.947564900243,16.158223169993544
7762,56,162249556.875,5842.757278695628,15.541269243393193
340,56,347105689.33928573,9323.848987250327,16.126873559651333
4214,56,306493473.66071427,8479.563082404702,16.335231952871634
6283,56,188945877.67857143,7319.086604832023,16.318100824390076
3983,56,76002413.64285715,4877.9936746921885,15.471058982649225
4203,56,593236239.0,11896.59395123266,16.667666738721262
7814,56,294685066.98214287,7760.211686405711,15.9514977693393
4187,56,267536201.89285713,8627.752447009658,16.156168162348223
7227,56,168296412.5892857,6953.435053014194,16.24460268099252
7170,56,426336038.35714287,11738.530289328892,16.85815329771939
7876,56,219093899.85714287,7436.028600317607,15.949637375956419
7166,56,427469571.0714286,10947.117596716602,16.526619877966375
7920,56,166036121.0,7215.59068401991,16.283413812547032
4002,56,387435580.33928573,10817.241020905993,16.62584817371469
4888,56,287411604.9464286,9102.905660165507,16.506622747350242
4903,56,252673171.6607143,8369.596460393832,16.136350489419268
4908,56,279843377.83928573,7525.585472873055,15.893728764609829
268,56,138182173.76785713,6397.861158827349,16.259592081996637
7641,56,280650585.39285713,8312.183579923198,16.151225706935083
7643,56,246778836.0357143,7509.546702638362,16.01511612647302
7652,56,159844355.92857143,6531.093445298094,15.80829164831235
7665,56,70147868.35714285,5647.00604845101,16.218571813337622
7667,56,131807779.96428572,7008.705479451322,16.054265616732334
493,56,672674699.3571428,13092.764484727735,16.97177740431628
495,56,240880469.26785713,8625.724547599197,16.492152452513874
5413,56,64389693.696428575,5450.592709799357,16.121099589696346
7495,56,74199139.21428572,4991.168569734944,15.772879772530107
5270,56,170550636.4107143,7138.122196599755,15.947767031169494
5681,56,496296878.53571427,7945.511027628168,15.867441898827305
5031,56,348419495.03571427,7560.35470447354,15.758924121046212
5686,56,33783133.553571425,3982.302299367995,15.620855785483903
7464,56,385099483.46428573,11431.336031526464,16.93381121156468
4989,56,255962873.94642857,7073.3656420091675,15.828642141818966
4973,56,93496199.64285715,5304.96356156509,15.88794603158327
4928,56,282796900.16071427,7373.7013994346335,16.258330177555106
4925,56,112360804.44642857,6028.159783686101,15.945885898116556
5753,56,624995156.0535715,9557.70545307283,15.96585289192008
7931,56,294999761.1964286,9008.718601504264,16.460181139025998
4208,56,285395250.76785713,9399.346157302502,16.289897291452284
3491,56,147991072.125,7138.313666647489,16.260437420314233
6722,56,62026614.446428575,5178.071921078844,16.067160253148785
8217,56,333533464.0535714,9794.755245256258,16.50328278404826
8373,56,122003358.76785715,5528.4984863046575,15.8558523478371
386,56,75182821.375,4725.858398487394,15.8173196989988
3496,56,222740103.07142857,7649.788073048241,16.049340266089352
3546,56,668731680.9107143,11464.441662937654,16.135093687583808
6998,56,277107488.01785713,7460.025353023743,15.570093446929095
7067,56,176274534.7857143,6845.1509420733555,15.91618505486222
7020,56,422604053.0,8754.917395639004,16.357739086688202
8403,56,340260070.6964286,8021.658057978224,16.241000749647316
7102,56,139931171.625,5834.302143548104,15.926180900949516
8074,56,121012957.94642857,5068.428249047637,15.303266705893622
3465,56,148780840.69642857,6990.850481066774,16.401022826869713
6732,56,130910980.42857143,6809.0275439385105,16.299851940288555
6621,56,854126572.3392857,12234.963769672662,16.33084757260497
8020,56,83062112.05357143,5675.692620724336,15.935783247775632
3533,56,225939998.73214287,6413.497689539202,15.56879661640816
6720,56,536043811.66071427,8703.091218367676,16.059845614752305
8042,56,46206204.41071428,3881.3233471177455,15.316866777091871
3859,56,243344410.32142857,8778.692989844212,16.574206232060657
7018,56,354339656.28571427,9044.831414842867,16.387254678732
